Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
bba44f86-4223-4128-814a-91703819a4f2,1955-06-07,,999-14-9862,S99961554,X25561927X,Ms.,Maryland870,Rohan584,,,S,asian,nonhispanic,F,Cantho  Cần Thơ  VN,877 Cummings Pathway,Fitchburg,Massachusetts,Worcester County,,42.60403181162451,-71.79676876261856,1479100.0,4174.639999999999
0f04b80a-b99d-467e-9106-cbb7e6f9a7f0,1985-04-02,,999-23-6409,S99996572,X10681754X,Mr.,Marshall526,Ankunding277,,,M,white,nonhispanic,M,Holden  Massachusetts  US,334 Dach Ville,Lancaster,Massachusetts,Worcester County,,42.51252427916326,-71.70328149641436,714540.0,2022.28
b0bfda8b-560d-40c1-9b75-7c46ac4a8317,2010-12-22,,999-30-1573,,,,Lanny564,Stiedemann542,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,294 Smith Plaza,Boston,Massachusetts,Suffolk County,02151,42.390978132863616,-71.11392653926444,210900.0,2324.88
dd9ec533-4c4d-467c-a9d0-dc1bf4a20627,2016-11-22,,999-16-3463,,,,Zachary28,Auer97,,,,white,nonhispanic,M,Millis  Massachusetts  US,203 Wisoky Underpass Suite 94,Boston,Massachusetts,Suffolk County,02467,42.36274191561548,-71.01576793268828,8766.64,904.12
99c46a27-dfdf-4bd8-9a01-5057eaf0b797,2011-12-13,,999-91-3598,,,,Hermila490,Paucek755,,,,white,nonhispanic,F,Worcester  Massachusetts  US,958 Cummings Mission,Longmeadow,Massachusetts,Hampden County,,42.050507604841236,-72.61683900099058,168300.0,2195.72
a7f2105a-1feb-4df4-984e-9140b6ced5ab,1989-11-20,,999-14-7225,S99973760,X1627023X,Mrs.,Christel364,Heaney114,,Buckridge80,M,white,hispanic,F,Boston  Massachusetts  US,720 Blanda Parade,Boston,Massachusetts,Suffolk County,02151,42.358239706040415,-71.03584265310626,729560.0,2443.96
e8f4cdbd-c57a-4ebd-b372-c0ecd5c5cc15,1998-05-24,,999-89-9288,S99991236,X74001021X,Ms.,Jayme42,Dibbert990,,,,black,nonhispanic,F,Tewksbury  Massachusetts  US,196 Schmidt Way Apt 27,Lowell,Massachusetts,Middlesex County,01852,42.670982973897694,-71.31498096381927,3616.48,0.0
dffb6a1a-ed69-4d60-a7f9-671243d81b5e,1951-11-28,,999-45-5944,S99987751,X49483093X,Mrs.,Bernarda685,Sanford861,,Koepp521,M,white,nonhispanic,F,Norton  Massachusetts  US,459 Jenkins Byway Unit 25,Randolph,Massachusetts,Norfolk County,02368,42.2211249041099,-71.00627464312743,217200.0,4791.28
0763bb87-6a9c-4ffd-a8f0-265d54936942,1970-09-27,,999-64-2928,S99953583,X38139872X,Mr.,Emmanuel930,Bernier607,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,700 Smitham Divide Apt 43,Shrewsbury,Massachusetts,Worcester County,,42.266451055264426,-71.73115898805113,1247280.0,3057.24
521b32b9-adca-4e2b-9054-6271909feca3,2004-06-27,,999-43-9353,,,,Barbar976,Leuschke194,,,,black,nonhispanic,F,Boston  Massachusetts  US,260 Gulgowski Drive Apt 81,Winthrop,Massachusetts,Suffolk County,02128,42.41593776487558,-70.97152061044885,395280.0,2619.8399999999997
48809663-3731-4ad3-896c-f351eed020c7,1923-07-07,,999-99-1706,S99968034,X23546216X,Mr.,Jimmy858,Stamm704,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,957 Konopelski Green Suite 84,Framingham,Massachusetts,Middlesex County,01701,42.31849882879766,-71.47583436187982,1738770.0,7058.599999999999
f477e6ee-ed8d-4d99-a6a8-e2df2535dca6,1978-11-04,,999-98-9067,S99988237,X50800100X,Ms.,Olinda137,Zemlak964,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,456 Hauck Rest Unit 3,Weymouth,Massachusetts,Norfolk County,02191,42.19747643521016,-70.90594384440992,846080.0,3578.0
59169212-c0b9-407c-ae18-9be8e43b3e0a,1989-03-23,,999-91-4871,S99940854,X9750614X,Mrs.,Aurea194,Murazik203,,Rau926,M,white,nonhispanic,F,Mattapoisett  Massachusetts  US,400 Zulauf Meadow,Arlington,Massachusetts,Middlesex County,02476,42.38714382843427,-71.1664387003569,634400.0,2003.9599999999998
0f126748-73bc-4d91-80cc-376c17d4ca3a,1959-10-23,,999-79-8586,S99971577,X12857603X,Mr.,Kareem959,Anderson154,,,M,white,nonhispanic,M,Dennis  Massachusetts  US,606 Ryan Club,Grafton,Massachusetts,Worcester County,,42.197896184106526,-71.67674418292704,1597219.16,4368.0
ea794f7d-3245-4b67-a10e-38a6a0d08226,1994-06-23,,999-54-5916,S99946985,X32476235X,Ms.,Lauren941,Flatley871,,,,white,nonhispanic,F,Medford  Massachusetts  US,960 Farrell Union,Lawrence,Massachusetts,Essex County,01841,42.68412501802191,-71.15448329857053,78450.0,2674.7999999999997
36330148-2b4e-4986-b48a-5fa2d16c57e8,2012-01-06,,999-77-3735,,,,Graham902,Konopelski743,,,,black,nonhispanic,M,Everett  Massachusetts  US,178 Flatley Mews,Boston,Massachusetts,Suffolk County,02129,42.345996911444495,-71.13919435353338,166600.0,2195.72
0c69c078-ce7b-40b6-815b-f2f61fd0d9b3,1980-02-18,,999-65-4756,S99928673,X73535844X,Mrs.,Zona368,Osinski784,,Reilly981,M,white,nonhispanic,F,Boston  Massachusetts  US,955 Gutmann Skyway Suite 82,Middleborough,Massachusetts,Plymouth County,,41.88301271380376,-70.91259213210984,963950.0,2441.4399999999996
ca50389c-0236-4270-b6b4-83d576a5a37c,1952-04-19,,999-49-4964,S99915675,X45514564X,Mrs.,Margorie48,Greenfelder433,,Bahringer146,M,white,nonhispanic,F,Templeton  Massachusetts  US,592 Gibson Knoll Suite 80,Framingham,Massachusetts,Middlesex County,01701,42.33729617479767,-71.39113898275315,1573295.0,4567.12
7e238514-8c89-4ef1-9d1e-c9af758f9b9c,1978-04-24,,999-48-1470,S99917520,X51242465X,Mrs.,Noma845,Jacobs452,,Mann644,M,white,nonhispanic,F,Marlborough  Massachusetts  US,836 Zulauf Alley Unit 49,New Bedford,Massachusetts,Bristol County,02744,41.60088655181247,-70.90116591930799,1106050.0,2870.6
c32198f0-37f0-43c1-8275-ace68e1e96d4,1987-06-01,,999-87-7404,S99991152,X15615149X,Ms.,Keturah238,Herman763,,,S,black,nonhispanic,F,Boston  Massachusetts  US,688 Zulauf Dale Unit 89,Boston,Massachusetts,Suffolk County,02118,42.347622028265356,-71.11856844934059,709425.0,2108.12
37a5de88-2c86-4e59-aa6e-928c1766dc7e,1960-03-19,,999-58-4605,S99990683,X40397071X,Mrs.,Elaine830,Hessel84,,MacGyver246,M,asian,nonhispanic,F,Sandwich  Massachusetts  US,454 Bednar Row,Cambridge,Massachusetts,Middlesex County,02138,42.43084639450815,-71.10228825540652,1442405.0,3923.8399999999997
1ca6cfcb-cf3e-403d-b5b7-ed105c727b22,1976-09-23,,999-46-2254,S99966299,X63560668X,Mrs.,Noriko180,Thiel172,,Heathcote539,M,white,nonhispanic,F,Boston  Massachusetts  US,183 Weimann Bypass Unit 24,Boston,Massachusetts,Suffolk County,02199,42.257867284287535,-71.04009453491092,1150234.16,2944.7599999999998
c4a2f093-275f-424e-a7ab-22c452ebab58,1984-03-06,,999-41-7202,S99962731,X42801043X,Mr.,Benito209,Gottlieb798,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,390 Deckow Terrace Apt 14,Newton,Massachusetts,Middlesex County,02468,42.38496290542776,-71.19998723126636,736640.0,2022.28
f7f3813d-2a95-4512-b827-9ac08e173deb,1963-05-13,,999-84-6717,S99951329,X48340781X,Mrs.,Collen405,Watsica258,,Collier206,M,white,nonhispanic,F,Boston  Massachusetts  US,1001 Bergstrom Camp,Southbridge,Massachusetts,Worcester County,01550,42.0751332286267,-72.0075219419659,31685.56,384.9599999999999
f32391fb-a673-44bd-9a45-3b268d2be8ad,1963-03-29,,999-71-4075,S99915326,X61588058X,Mrs.,Alice368,Kozey370,,Nolan344,M,white,nonhispanic,F,Woburn  Massachusetts  US,511 Lubowitz Port,Framingham,Massachusetts,Middlesex County,01701,42.30419407802519,-71.43039489936137,172970.0,3850.52
66b53d5f-56e3-434c-a1f7-2f522c46de59,1990-04-18,,999-62-6526,S99940378,X7655299X,Mr.,Rolf983,Kovacek682,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,124 Koss Common,Norwood,Massachusetts,Norfolk County,,42.22253692581828,-71.24268359997386,648000.0,2203.96
fa262d04-0894-48a1-866d-8f0c8a3d91c6,1927-10-16,,999-11-5228,S99932659,X37365396X,Mrs.,Matha641,Powlowski563,,Sanford861,M,white,nonhispanic,F,Salem  Massachusetts  US,209 Greenfelder Drive,Haverhill,Massachusetts,Essex County,01835,42.790658771431886,-71.13048035858132,1648030.0,6431.96
c0f4adf3-2eb7-4b78-8e2e-20556c3f483d,2001-06-18,,999-64-9578,S99929917,,Mr.,Mariano761,Wyman904,,,,white,nonhispanic,M,Watertown  Massachusetts  US,593 Hackett Bridge Suite 39,Seekonk,Massachusetts,Bristol County,,41.8746298420215,-71.3485352737273,473280.0,2707.3199999999997
9d419c5c-d6ee-4519-9555-ad822359f1f1,2011-11-24,,999-76-1652,,,,Jerrell6,Tillman293,,,,white,nonhispanic,M,Boxford  Massachusetts  US,118 Koss Glen,Pittsfield,Massachusetts,Berkshire County,01201,42.413766940681356,-73.29261825306226,178200.0,2195.72
0b7d1f42-66fb-4c25-b604-6e7cee7678f0,2013-11-12,,999-84-5070,,,,Franklyn361,Jacobi462,,,,black,nonhispanic,M,Natick  Massachusetts  US,736 Leffler Junction,Walpole,Massachusetts,Norfolk County,02081,42.10249522900472,-71.29684089208178,167200.0,1937.3999999999999
b22cd7ba-a906-4545-8baa-805bbd3f41ae,1960-03-14,,999-48-1140,S99959830,X70872786X,Mr.,Clyde817,Schamberger479,,,S,white,nonhispanic,M,Middleton  Massachusetts  US,449 Russel Port,Lynn,Massachusetts,Essex County,,42.41872234384443,-70.93421111166194,1227200.0,3516.3199999999997
15f20472-2c80-4541-a6e2-d75d3816aad1,1995-05-28,,999-54-2906,S99931283,X72066279X,Ms.,Jerica256,Senger904,,,,white,nonhispanic,F,Revere  Massachusetts  US,631 Casper Wall Unit 6,East Bridgewater,Massachusetts,Plymouth County,,42.08677391417583,-70.94560137157097,624840.0,2605.64
799f5f7d-d009-4336-ae0a-b093c1fef0df,1945-11-08,,999-77-4114,S99989045,X12350639X,Ms.,Denny560,Legros616,,,S,white,nonhispanic,F,Saugus  Massachusetts  US,174 Carroll View Suite 82,Southborough,Massachusetts,Worcester County,,42.291483770281715,-71.56127357850495,1515080.0,4707.08
87700fe2-268f-42fc-b7ec-35037a8c5cb8,1967-06-05,1995-04-24,999-42-2607,S99967213,X51473545X,Mr.,Monty345,Frami345,,,S,white,nonhispanic,M,Chatham  Massachusetts  US,329 Nicolas Alley,Westport,Massachusetts,Bristol County,,41.53501460577527,-71.06030649251764,574125.2,1720.6
72662ada-4976-4c05-83c3-e3fabae7d41a,1968-07-16,,999-72-8935,S99998432,X32739769X,Mr.,Minh326,Bogisich202,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,146 Koelpin Skyway Apt 20,Waltham,Massachusetts,Middlesex County,,42.40038359099136,-71.2838440416866,1304040.0,3255.56
fc949185-a6d8-43b5-86ce-91b38b5ac4f1,1948-12-08,,999-62-5100,S99960856,X75796486X,Mr.,Garrett899,Klocko335,,,S,white,nonhispanic,M,Reading  Massachusetts  US,671 Corkery Drive Apt 38,Wilmington,Massachusetts,Middlesex County,01887,42.55461785735485,-71.1149016128437,1349880.0,4069.6
3a2e5b01-3644-49e8-9d48-7bb0f62018fd,1971-06-05,,999-30-8438,S99976943,X36800190X,Mr.,Maria750,Becker968,,,M,white,nonhispanic,M,Boston  Massachusetts  US,458 Kessler Meadow,Salisbury,Massachusetts,Essex County,01952,42.862327930097344,-70.86011400641085,5037.24,0.0
f4a076cf-60a3-4170-8325-a181ddf837d8,1989-10-11,,999-25-3842,S99927488,X26667620X,Mr.,Ezequiel972,Medhurst46,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,895 Kemmer Ranch,Brockton,Massachusetts,Plymouth County,02302,42.10256433076062,-70.93083788942968,622500.0,2003.9599999999998
fb18f4b0-84f3-42d2-821e-751d75907de1,1957-11-01,,999-52-2258,S99966749,X59554492X,Mr.,Rashad361,Kirlin939,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,672 Hartmann Station Apt 56,Melrose,Massachusetts,Middlesex County,02176,42.47902583639892,-71.02706433323013,1423930.0,3986.3199999999997
4c09dd10-cd39-4510-881c-b4dc387ca771,2016-10-06,,999-89-6034,,,,Lorena247,Arellano2,,,,white,hispanic,F,Gaudalajara  Jalisco  MX,510 Hahn Grove,Leominster,Massachusetts,Worcester County,01453,42.56689883593657,-71.71522724711045,10250.0,1420.76
ff906c01-68ed-49a1-babd-5811a4adbe0f,1957-07-24,,999-50-4633,S99955028,X7135645X,Mrs.,Karri995,Bayer639,,Larkin917,M,white,nonhispanic,F,Springfield  Massachusetts  US,233 Hauck Terrace,South Hadley,Massachusetts,Hampshire County,,42.290694727054124,-72.53981405416413,1356525.0,3791.3199999999997
f2d2b85d-920a-4511-ab76-96abd6d6b4d4,2003-07-02,,999-60-6494,S99999687,,,Bethann490,MacGyver246,,,,white,nonhispanic,F,Boston  Massachusetts  US,446 Schaefer Tunnel Apt 24,Boston,Massachusetts,Suffolk County,02115,42.31513556446055,-71.05390865067928,360750.0,2479.0
7b24b847-9105-4709-9d71-3fe51a699f24,1996-07-05,,999-16-4820,S99942390,X49078276X,Ms.,Latesha830,Huels583,,,,white,nonhispanic,F,Chelsea  Massachusetts  US,1053 Schumm Wynd Unit 14,New Bedford,Massachusetts,Bristol County,,41.616386947981425,-70.93538754438677,484240.0,2305.64
a4c8db1a-83a1-4518-a3a9-c847a3e05602,2012-11-02,,999-35-8683,,,,Danilo179,Baumbach677,,,,white,nonhispanic,M,Amesbury  Massachusetts  US,417 Beahan Approach,Springfield,Massachusetts,Hampden County,01151,42.110489725505815,-72.6186785708099,2066.56,0.0
9c2ef2b7-b064-4c39-b2fc-ba8859d65034,1996-11-24,,999-26-4289,S99944743,X40442760X,Mr.,Clarence5,Borer986,,,,white,nonhispanic,M,Boston  Massachusetts  US,948 Donnelly Alley Suite 23,Millbury,Massachusetts,Worcester County,,42.16476742429155,-71.7458337981556,70830.0,2665.64
503bcfa5-7f7f-4439-b026-61f152cb4ca9,2018-08-26,,999-17-8776,,,,Delores12,Tromp100,,,,white,nonhispanic,F,Peabody  Massachusetts  US,326 MacGyver Crossroad Apt 15,Worcester,Massachusetts,Worcester County,01610,42.35094695259046,-71.83003109549414,34200.0,1033.28
798c3b58-2dff-40d1-a832-d965f667eed8,1947-09-06,,999-85-4640,S99981064,X21909370X,Mr.,Efren426,Koepp521,,,M,white,nonhispanic,M,Hull  Massachusetts  US,440 Bergstrom Skyway,Rockland,Massachusetts,Plymouth County,,42.14023619625938,-70.89897536103607,1509580.0,4707.08
94b29fcd-12bc-46dc-82ad-b76f6a92c03c,1967-06-05,,999-66-9852,S99989729,X57704623X,Mr.,Calvin845,Schimmel440,,,S,white,nonhispanic,M,South Hadley  Massachusetts  US,502 Rohan Pathway Apt 68,Westport,Massachusetts,Bristol County,,41.574929442283334,-71.12251512317224,1268210.0,3214.72
d754bf1d-7033-47cb-9d92-629acf089a38,1992-12-08,,999-66-3459,S99961001,X3197752X,Ms.,Isabella615,Kertzmann286,,,S,white,nonhispanic,F,Boston  Massachusetts  US,817 Keebler Underpass,Westfield,Massachusetts,Hampden County,01086,42.114364337836115,-72.76958265025057,655365.0,2509.7999999999997
0058235e-0234-4621-8163-6ef31317831c,1966-10-12,,999-55-8937,S99921394,X51747115X,Mrs.,Edris973,Labadie908,,Corkery305,M,white,nonhispanic,F,Somerville  Massachusetts  US,103 Spencer Extension Suite 40,Methuen,Massachusetts,Essex County,01844,42.69591840069717,-71.14391753210047,1156350.0,3003.8799999999997
52f57249-48b4-44b1-b6e1-06e7c918a978,1979-06-15,,999-64-9159,S99984342,X58555384X,Mrs.,Donald774,Will178,,Gleichner915,M,white,nonhispanic,F,Halifax  Massachusetts  US,245 Gislason Vista Suite 80,Chicopee,Massachusetts,Hampden County,01022,42.133690155937565,-72.56492382688732,1077450.0,2870.6
a33d5e81-541b-49cf-b9ef-f8af9158b32d,1963-05-23,,999-81-4010,S99989335,X63313118X,Mrs.,Gennie418,Mitchell808,,Fadel536,M,white,nonhispanic,F,Peabody  Massachusetts  US,511 Pagac Trafficway,Medfield,Massachusetts,Norfolk County,02052,42.22828805259755,-71.30966570088466,1230300.0,3241.3599999999997
476ebdff-865a-4219-9df0-9f4217b2830e,1989-11-24,,999-73-4298,S99931745,X83070302X,Mrs.,Evangeline16,Cremin516,,Abernathy524,M,white,nonhispanic,F,New Bedford  Massachusetts  US,255 VonRueden Dam,Worcester,Massachusetts,Worcester County,01603,42.28179459208311,-71.83930731762284,727560.0,2443.96
634deb1a-58fd-4631-a6e5-f135c763e4a1,1995-12-17,,999-82-4933,S99971998,X68622711X,Mr.,Bertram873,Kling921,,,,white,nonhispanic,M,Medfield  Massachusetts  US,119 Olson Center Apt 96,Boston,Massachusetts,Suffolk County,,42.351884710844125,-71.01435830713652,554160.0,2485.64
141b5cf9-5c71-4533-9a6d-921ab9be1eb3,1958-12-30,,999-51-7503,S99925370,X20895397X,Ms.,Frances376,Jast432,,,S,white,hispanic,F,Dracut  Massachusetts  US,199 Sporer Ramp Unit 22,Hampden,Massachusetts,Hampden County,,42.10315860453878,-72.39376040480028,1250840.0,3418.0
c67453d3-e11b-4a13-ae22-7c1b199c708d,1995-12-19,,999-62-9407,S99946759,X6744142X,Mr.,Lemuel304,Casper496,,,,white,nonhispanic,M,Everett  Massachusetts  US,1019 Pagac Ville Unit 12,Belmont,Massachusetts,Middlesex County,,42.34466866127823,-71.13262203585165,496140.0,2305.64
a0b0a729-ffc9-47cb-b1f5-375efbe1e7b9,1990-11-27,,999-32-9352,S99925833,X39783523X,Mr.,Dewey930,Smitham825,,,S,white,nonhispanic,M,Ludlow  Massachusetts  US,964 Heaney Ranch,Swampscott,Massachusetts,Essex County,01907,42.52137324019105,-70.86795444609461,89268.32,2485.64
9de9c842-6692-4cd4-97ca-a0737a88c666,2013-09-29,,999-58-5337,,,,Aron520,Smitham825,,,,black,hispanic,M,Cambridge  Massachusetts  US,361 Powlowski Fork,Danvers,Massachusetts,Essex County,01937,42.560657420062235,-70.93815010604224,146300.0,1937.3999999999999
f0baf5ac-cb6b-4bf0-92f7-efb99fb5d3c3,1961-01-03,,999-57-5264,S99953562,X21259106X,Mr.,Glenn0,Kessler503,,,M,white,nonhispanic,M,East Longmeadow  Massachusetts  US,464 Beatty Harbor,Somerset,Massachusetts,Bristol County,02726,41.702859044131124,-71.18848544793383,1493280.0,4048.8399999999997
8e4e4e3b-3b81-4b96-bed9-88981f107d4f,2000-10-12,,999-79-1338,S99966047,,Ms.,Karyn217,Moen819,,,,asian,nonhispanic,F,Lynn  Massachusetts  US,109 Runolfsdottir Row Suite 45,Boston,Massachusetts,Suffolk County,02110,42.39100637421574,-70.98691570516623,443680.0,2636.48
16309ab3-f031-41ec-b1c4-d9ea925b065c,1968-06-20,,999-52-8753,S99960628,X16909712X,Mrs.,Na515,Douglas31,,Lubowitz58,M,white,nonhispanic,F,Amherst  Massachusetts  US,300 Harvey Loaf,Weston,Massachusetts,Middlesex County,,42.31654906281802,-71.32611709728457,1368070.0,3425.56
9ebc5d3d-e585-467d-be26-be9b3a2e8d44,1960-06-09,,999-73-7907,S99933130,X48251529X,Mr.,Kris249,Runolfsdottir785,,,M,white,nonhispanic,M,Lunenburg  Massachusetts  US,959 Smith Port,Lee,Massachusetts,Berkshire County,01238,42.27526872587052,-73.2090295453339,1507920.0,4108.84
efd47915-d448-4f88-95a6-1d4e41295b6c,1985-09-03,2019-04-30,999-91-8261,S99913309,X52985853X,Mr.,Frederic454,Dietrich576,,,M,white,nonhispanic,M,Lynnfield  Massachusetts  US,464 Beahan Walk,Springfield,Massachusetts,Hampden County,01013,42.13808996261589,-72.56755079539867,893090.99,3829.72
03d536ca-00ba-424c-957d-a5c4816f80e6,1989-08-18,,999-83-7676,S99992198,X11840817X,Mr.,Diego848,Jasso472,,,M,white,hispanic,M,Marigot  Saint Andrew Parish  DM,429 Gislason Boulevard Unit 53,Boston,Massachusetts,Suffolk County,02109,42.392768836400585,-70.99606062111636,735625.0,2378.96
775d8f0c-7d3e-49df-b134-412bf4d9d2d5,1954-09-09,,999-70-2215,S99943972,X2314922X,Mr.,Malcom15,Lockman863,,,M,white,nonhispanic,M,Reading  Massachusetts  US,830 Hahn Port Unit 11,Boston,Massachusetts,Suffolk County,02203,42.30540054256022,-71.12234285738123,1488090.0,4292.96
b32d8e77-19c5-417d-b4ab-4a33e45fdfb1,1959-03-29,,999-32-3792,S99921134,X11326110X,Mr.,Mauro926,McGlynn426,,,M,white,nonhispanic,M,Mansfield  Massachusetts  US,575 Hills Rest,Wrentham,Massachusetts,Norfolk County,,42.06842476368054,-71.35111471231413,1464470.0,3988.0
afe204e8-961b-4583-9dea-8e3b24abaa10,1991-09-08,,999-48-9459,S99935821,X31632453X,Mrs.,Irene779,Hirthe744,,Feeney44,M,white,nonhispanic,F,Franklin  Massachusetts  US,118 Mann Haven,Boston,Massachusetts,Suffolk County,02163,42.422334549954016,-70.99086978250948,29619.0,384.9599999999999
1bc905b3-5b35-4525-891d-48f6d98e7a2f,2007-02-24,,999-16-3682,,,,Herta650,Witting912,,,,white,nonhispanic,F,Everett  Massachusetts  US,982 Mosciski Grove,Springfield,Massachusetts,Hampden County,01107,42.04830934061956,-72.58806890036811,265200.0,2712.3599999999997
9b53ed11-66a6-4c7b-916f-e4fa210f8f3e,2002-03-01,,999-52-2757,S99985177,,,Dick869,Will178,,,,white,nonhispanic,M,Boston  Massachusetts  US,907 Oberbrunner Center Apt 68,Peabody,Massachusetts,Essex County,01940,42.57481944780724,-71.00670263885658,432780.0,2578.16
0b868d6b-37e7-4532-8309-fe67bcb6f262,1985-09-03,,999-97-8534,S99995036,X33264834X,Mr.,Ernie189,Doyle959,,,M,white,nonhispanic,M,Bernardston  Massachusetts  US,536 Parker Dale,Springfield,Massachusetts,Hampden County,01108,42.14466970828747,-72.54912038685615,829820.0,2442.2799999999997
b90f1a9f-b73e-46b0-9e73-d3765ea7f905,1946-09-26,,999-92-2948,S99917403,X33232695X,Mr.,Minh326,Zboncak558,,,M,white,nonhispanic,M,Sherborn  Massachusetts  US,998 Bode Fort Apt 8,Quincy,Massachusetts,Norfolk County,,42.24257544112489,-71.00807689010493,1432925.0,4462.08
a0d8738c-b7c6-49f0-9643-b04b4718bc64,2008-01-27,,999-48-9777,,,,Leeanne840,Windler79,,,,white,nonhispanic,F,Lynn  Massachusetts  US,127 Gaylord Bypass,Cambridge,Massachusetts,Middlesex County,02472,42.35329086301176,-71.17881852802692,319000.0,2583.2
9d4766d5-b427-407d-b4b3-684b0be17e87,1987-08-17,,999-41-1944,S99986793,X84923744X,Mrs.,Sabine292,Torphy630,,Goldner995,M,black,nonhispanic,F,Boston  Massachusetts  US,997 Cummerata Branch,Milton,Massachusetts,Norfolk County,02186,42.28310802650872,-71.1178557302249,666940.0,2022.28
dac63506-5c7e-4c0d-9d4f-2e1985978e31,1911-08-25,2014-03-14,999-55-3632,S99913690,X58060344X,Mr.,Nicky270,Watsica258,,,S,white,nonhispanic,M,Medford  Massachusetts  US,971 Fisher Dam,Sharon,Massachusetts,Norfolk County,,42.10567100710295,-71.1737009826713,1444508.6,19145.079999999998
bed9e23b-a94d-4833-be3d-92072346852f,1950-11-10,,999-17-9977,S99968607,X67254430X,Mr.,Bernie827,Prohaska837,,,S,white,nonhispanic,M,Gloucester  Massachusetts  US,263 Corkery Knoll Unit 91,Canton,Massachusetts,Norfolk County,,42.15154024273478,-71.07836523727278,1421925.0,4116.28
b827715f-8cdb-4d6c-b16e-1a4bb0b4df13,1953-12-24,,999-26-2409,S99956335,X74579736X,Ms.,Dia700,Langworth352,,,S,white,nonhispanic,F,Middleborough  Massachusetts  US,846 Rath Parade Suite 22,Brockton,Massachusetts,Plymouth County,02351,42.08658658302218,-70.99346373726088,1334480.0,3823.7999999999997
2f374b72-3de4-4bd3-aa59-e9c5679728e5,1976-01-09,,999-27-7039,S99992906,X32130150X,Mr.,Salvador46,Chacón810,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,870 Weimann Highlands,Chicopee,Massachusetts,Hampden County,01013,42.171766798640604,-72.51178140837898,1114860.0,2918.9199999999996
9bf8cdbd-4eae-4952-af44-342303a84a9b,1967-06-24,,999-51-9567,S99963668,X33052020X,Mr.,Brandon214,Boehm581,,,S,white,nonhispanic,M,Uxbridge  Massachusetts  US,972 Funk Viaduct Unit 3,Medford,Massachusetts,Middlesex County,02145,42.378123725118044,-71.10684060952961,1392270.0,3554.72
778f1eb0-9fd8-4eb7-b53e-0c5fd109bf06,1996-05-23,,999-22-4314,S99963647,X16761487X,Ms.,Marica887,Gorczany269,,,,white,nonhispanic,F,Boston  Massachusetts  US,878 Mitchell Road Unit 90,New Bedford,Massachusetts,Bristol County,,41.62449888262915,-71.03407283339949,544660.0,2485.64
5fc1eb3a-4b93-4e83-b213-2c7cccbc48cc,1957-10-19,,999-66-7339,S99918223,X68471025X,Mr.,Andreas188,Ratke343,,,M,asian,nonhispanic,M,Leominster  Massachusetts  US,912 Konopelski Club Unit 13,Nantucket,Massachusetts,Nantucket County,02554,41.2874572668821,-70.1460718046664,1425830.0,3986.3199999999997
3dca4d5d-1a17-411f-ac69-6006d2cf92b8,1998-05-08,,999-47-1408,S99989842,X37678649X,Mr.,Byron202,Carroll471,,,,white,nonhispanic,M,Raynham  Massachusetts  US,876 Rolfson Rue Apt 90,Worcester,Massachusetts,Worcester County,01606,42.37266603910359,-71.80649992329828,525040.0,2576.48
1c188fb4-0d0b-4716-a006-2faa7979401d,2009-02-03,,999-79-4793,,,,Criselda629,Abernathy524,,,,white,nonhispanic,F,Somerset  Massachusetts  US,121 Fahey Light,Fall River,Massachusetts,Bristol County,02724,41.74889736658496,-71.15119836981484,279300.0,2454.04
f2cf76de-b60f-4060-b380-43a134d8a42f,1997-12-07,,999-61-6078,S99956731,X33528085X,Mr.,Jonathan639,Hirthe744,,,,asian,nonhispanic,M,Worcester  Massachusetts  US,907 Hodkiewicz Park Unit 22,Everett,Massachusetts,Middlesex County,02149,42.38609839888937,-71.05448495872041,481875.0,2470.64
1603aa58-cee0-4bb7-913e-4535c72b7202,1982-05-30,,999-84-8729,S99947195,X71945890X,Mr.,Alvaro283,O'Keefe54,,,M,white,nonhispanic,M,Milford  Massachusetts  US,262 Kassulke Knoll Unit 79,Newton,Massachusetts,Middlesex County,02462,42.359537528690524,-71.27112676925483,862730.0,2361.4399999999996
99cf6119-5022-458d-a333-69d63c0e01a7,2001-07-11,,999-50-9515,S99910643,,Mr.,Peter292,Bins636,,,,white,nonhispanic,M,Boston  Massachusetts  US,998 Roberts Key,Shrewsbury,Massachusetts,Worcester County,,42.28017332323096,-71.69907490925975,426510.0,2577.3199999999997
