Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
98f8583c-a51d-3633-b9ce-8c07d65dfdd9,52b606f0-5c65-318b-a9b8-6fcaa6afe35c,Layla49 Vandervort697,F,OPTOMETRY,91 MILL ST,DRACUT,MA,01826-3277,42.679722999999996,-71.30068,0
6f809b5c-63d7-389e-b182-fa18379f8d65,52b606f0-5c65-318b-a9b8-6fcaa6afe35c,Tifany477 Bailey598,F,OPTOMETRY,91 MILL ST,DRACUT,MA,01826-3277,42.679722999999996,-71.30068,0
aa3e5e79-572e-3539-9bb6-9e8a8d03f80c,52b606f0-5c65-318b-a9b8-6fcaa6afe35c,Fawn386 Prosacco716,F,OPTOMETRY,91 MILL ST,DRACUT,MA,01826-3277,42.679722999999996,-71.30068,0
7eb53a43-0675-3092-a006-f9a40181af91,52b606f0-5c65-318b-a9b8-6fcaa6afe35c,Richard937 Kris249,F,OPHTHALMOLOGY,91 MILL ST,DRACUT,MA,01826-3277,42.679722999999996,-71.30068,0
998440ad-62e8-34d0-8fef-7607514ff35f,52b606f0-5c65-318b-a9b8-6fcaa6afe35c,Zack583 Wilkinson796,M,OPHTHALMOLOGY,91 MILL ST,DRACUT,MA,01826-3277,42.679722999999996,-71.30068,0
13389400-b680-31e5-a89a-98ac6989c156,52b606f0-5c65-318b-a9b8-6fcaa6afe35c,Ruben688 McCullough561,M,GENERAL PRACTICE,91 MILL ST,DRACUT,MA,01826-3277,42.679722999999996,-71.30068,28
c3d06927-96e9-316c-855a-5eeb9c24b7a1,d016c076-b845-362f-8870-2e652d5fe9fb,Pok428 Flatley871,F,OPTOMETRY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
1927307a-b133-3f31-97a2-b6493af24d13,d016c076-b845-362f-8870-2e652d5fe9fb,Dorotea472 Flórez858,F,OPTOMETRY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
d8f0fdec-a12f-3597-a95b-a2d9cc2fdf03,d016c076-b845-362f-8870-2e652d5fe9fb,Buford910 Schimmel440,M,PSYCHIATRY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
21eb07a1-6c3f-3355-91af-8976cddbda57,d016c076-b845-362f-8870-2e652d5fe9fb,Carmelina668 Collins926,F,PSYCHIATRY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
144caaf8-d9a9-3b03-a4fb-48bfa68a310a,d016c076-b845-362f-8870-2e652d5fe9fb,Renna830 Thompson596,F,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
9f91d925-1cdc-3050-b580-919f91d45ba2,d016c076-b845-362f-8870-2e652d5fe9fb,Jared66 Walter473,M,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
c3e260f9-cb40-3499-b407-93cf5ae823b9,d016c076-b845-362f-8870-2e652d5fe9fb,Vincent299 Schroeder447,M,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
02823ae5-a79b-3e76-976b-579252acd262,d016c076-b845-362f-8870-2e652d5fe9fb,Janita977 Stark857,F,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
381947b8-2f54-3e0c-a067-24920ed726e3,d016c076-b845-362f-8870-2e652d5fe9fb,Kina737 Haag279,F,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
8733dfea-434d-36f2-bfe5-3e4d6e364384,d016c076-b845-362f-8870-2e652d5fe9fb,Fatimah228 Blanda868,F,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
c8941b9a-0551-3a41-8f7a-936d84502296,d016c076-b845-362f-8870-2e652d5fe9fb,Olive251 Pouros728,F,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
a7f342eb-a756-3d1a-83ae-3fdfc25fff84,d016c076-b845-362f-8870-2e652d5fe9fb,Everette494 Block661,M,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
65841a37-04d6-36eb-8928-1032dcedad38,d016c076-b845-362f-8870-2e652d5fe9fb,Myles862 Klein929,M,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
8da0d821-c8f2-35cf-abba-fb4c5e65bfca,d016c076-b845-362f-8870-2e652d5fe9fb,Rolanda823 Swaniawski813,F,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
295bb91c-8062-3277-a436-2a02b9662a1b,d016c076-b845-362f-8870-2e652d5fe9fb,Lyle846 Wilderman619,M,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
a3ca1f19-6c04-385c-b3d9-e99b555b8c7f,d016c076-b845-362f-8870-2e652d5fe9fb,Jonathan639 Quigley282,M,NEUROLOGY,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
80fc6037-7a3d-3f00-9818-b0262777be96,d016c076-b845-362f-8870-2e652d5fe9fb,Ross213 Dickinson688,M,PAIN MANAGEMENT,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
c3896d02-b67e-3a4c-b2d9-e4a02dd48882,d016c076-b845-362f-8870-2e652d5fe9fb,Tyrell880 Klein929,M,PAIN MANAGEMENT,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
b58977e2-95d1-3b41-be64-46290314b63d,d016c076-b845-362f-8870-2e652d5fe9fb,Venita81 Littel644,F,SLEEP MEDICINE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
19b6317c-bc10-323f-8289-5257a48f41b5,d016c076-b845-362f-8870-2e652d5fe9fb,Regina408 Larkin917,F,SLEEP MEDICINE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
44036611-3762-3735-997d-e633fab97429,d016c076-b845-362f-8870-2e652d5fe9fb,Ellsworth48 Kozey370,M,FAMILY PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
93cfcdf4-31ee-345c-8f87-e28e38c8e059,d016c076-b845-362f-8870-2e652d5fe9fb,Latosha740 Pfannerstill264,F,FAMILY PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
97fe348d-1f85-321b-91b7-c97659b7eaa6,d016c076-b845-362f-8870-2e652d5fe9fb,Karly825 Denesik803,F,GENERAL PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,85
8362eb39-dff1-396b-9be5-3c2efe928625,d016c076-b845-362f-8870-2e652d5fe9fb,Marcelina712 Reilly981,F,INTERNAL MEDICINE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
d401ace5-f780-3df4-bdce-fc6a64873908,d016c076-b845-362f-8870-2e652d5fe9fb,Zachary28 Cruickshank494,M,INTERNAL MEDICINE,463 WORCESTER RD,FRAMINGHAM,MA,01701-5354,42.307905,-71.436196,0
38cd5b35-3c6e-3e58-81d9-677d7dfdfe4d,a38fd5e3-7b22-32c8-af86-a0f4f5bdb8a6,Brunilda665 Rippin620,F,ORTHOPEDIC SURGERY,1094 WORCESTER RD,FRAMINGHAM,MA,01702-5255,42.307905,-71.436196,0
f2071b2a-af48-367e-9273-f030d59e850a,a38fd5e3-7b22-32c8-af86-a0f4f5bdb8a6,Carmelina668 Waelchi213,F,ORTHOPEDIC SURGERY,1094 WORCESTER RD,FRAMINGHAM,MA,01702-5255,42.307905,-71.436196,0
9148bf90-3bf8-36f2-af33-f648726f2f2c,a38fd5e3-7b22-32c8-af86-a0f4f5bdb8a6,Donovan745 Pagac496,M,GENERAL PRACTICE,1094 WORCESTER RD,FRAMINGHAM,MA,01702-5255,42.307905,-71.436196,29
5d64fc29-e5d8-3d41-a433-75284aa7b5ad,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Chia293 Gleichner915,F,DIAGNOSTIC RADIOLOGY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
a194f24d-4fa5-3d01-85de-50cc3ea209b3,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Delfina519 Borer986,F,DIAGNOSTIC RADIOLOGY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
7ba08012-71f8-3756-8507-4397347f800d,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Leonard963 Tremblay80,M,DIAGNOSTIC RADIOLOGY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
b8c0f50e-24f9-3946-85cb-2291e8615fbc,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Trula820 Thiel172,F,NURSE PRACTITIONER,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
9845d6b9-0c51-3e44-9cf6-045ecaabdb97,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Fleta652 Donnelly343,F,NURSE PRACTITIONER,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
32f6c365-b9d1-3dcd-9bf6-a13a087dde9d,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Nery414 Jones311,F,OBSTETRICS/GYNECOLOGY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
9dc9a201-69da-3165-b5d9-dd50a1dd3ae6,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Jackson413 Halvorson124,M,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,28
afda52aa-65fe-3fc2-be33-2c87274c67dd,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Graham902 Hilpert278,M,ENDOCRINOLOGY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
12ba4f11-5d3b-343e-a8b0-2ee97392862a,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Shirely692 Howell947,F,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
c1fb1673-9592-3157-b6d9-072b46e1f041,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Lester513 Johnson679,F,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
21c7c63d-c1af-3313-bd75-deac9daa6e61,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Samuel331 Balistreri607,M,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
5fb3d835-17ab-32df-a8ce-b10e8e35aa63,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Lee268 Pouros728,M,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
eb3b08a8-414b-384a-8e7a-5b911210e3d1,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Lamont867 Zboncak558,M,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
4ce27582-e5fe-3e99-b67d-b7a30f613cb3,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Roberto515 Villagómez416,M,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
b2736c55-c544-391d-b094-4857e8eda6c7,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,David908 Cummerata161,F,INTERNAL MEDICINE,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
5a54d7c6-8328-386a-ba1c-e9ec76fca01f,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Sid118 Robel940,M,DERMATOLOGY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
bbb242aa-675c-3cd5-8298-e65a80b1ed3e,ebf5f4ad-84a6-385f-b9e8-b69c869d75a1,Thomas756 Fahey393,M,GENERAL SURGERY,27 CENTENNIAL DR,PEABODY,MA,01960-7901,42.534279,-70.969782,0
3399287d-40da-32c2-85d1-b4869f437406,1c37499f-9bcb-3146-a0fe-7edfe568402b,Jamee262 Jenkins714,F,GENERAL PRACTICE,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,30
176cf53d-b6fc-3050-8e12-4c69d5769c01,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Demetria799 Reinger292,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
0b2e5eec-5e2d-30db-9fe2-6c89cba1d85b,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Su690 Bradtke547,F,PEDIATRIC MEDICINE,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
e969aa1c-a658-3217-a385-70996e421eb3,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Gilberto712 Ledner144,M,PEDIATRIC MEDICINE,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
ac96599d-3b64-3a52-85a0-f0542ac76b28,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Floyd420 Friesen796,M,PEDIATRIC MEDICINE,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
ef56e92e-08d3-33a0-b88e-5c901a2ba897,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Nicolas769 Padberg411,M,ALLERGY/IMMUNOLOGY,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
cdd4be22-1a22-3207-9467-f4e27be37cb3,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Rima243 Wiegand701,F,GERIATRIC MEDICINE,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
b7ecf59a-1f53-33b0-92f1-d4d317f9cfdc,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Brant303 Beier427,M,RADIATION ONCOLOGY,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
47852bdd-414c-37ac-a5db-08f0543cf96e,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Victorina579 Sporer811,F,RADIATION ONCOLOGY,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
10811e3e-9b58-375f-8123-fc5d951d5f51,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Santana368 Ledner144,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
227e2546-cc28-36da-9326-b7a9dd5f3aea,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Holley125 Breitenberg711,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
10521769-4411-3d16-bb59-df0766599e4d,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Cecille691 Marvin195,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
87e2d82b-9451-3dcf-9412-8fa8daf52f5c,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Shad704 Sanford861,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
85de9bd0-7c24-3749-b16c-c77ef3cc462d,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Jamison785 Yundt842,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
fe9d864d-9204-3f61-bfc9-13f1fdd76456,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Ignacio928 Quiñones183,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
87a9a5c0-ee29-3fde-9820-799d277887ba,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Tiara667 Mills423,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
8992eac9-d6dc-35f6-80e6-4d42b4cabafa,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Demarcus108 Oberbrunner298,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
96767c12-7579-3fdc-94b9-68c14af492dd,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Nestor901 O'Kon634,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
ca88907f-2f3c-31e1-b28a-236f0e8f6716,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Evie333 Dooley940,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
7d4c67f7-e76e-37ac-b55a-b48a6d2976ac,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Lera808 Boehm581,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
3d00c81f-8005-3c0c-bdd6-ea2ed2e60f62,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Bradford382 Heathcote539,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
e7a604cf-e6d3-313c-a9bb-f6529c7f579a,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Jena102 Corwin846,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
901b030d-dbc9-3fd2-921e-bd9c5703d5e3,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Alice368 Moen819,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
6e82b045-4eeb-3caa-a1c5-4caf81ec16ff,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Pricilla716 Deckow585,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
4a05fa8b-9eb2-3613-893f-6292d9d55125,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Dede50 Gislason620,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
a7ff778c-e49c-384b-a0be-bcf17815a577,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Modesta635 Runte676,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
7b597ad9-0c97-3b48-bfa6-4b798a054f56,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Gayle448 Runte676,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
67814eb2-e808-33e6-9823-1e10bc43e62f,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Taunya970 Ullrich385,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
9b7d5f47-d2ef-329f-961f-9866ec4b6c80,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Deloras136 Gibson10,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
86a1defe-4a8e-3196-a53c-312c8bef3d5e,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Denae137 Grady603,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
0afde4b8-dea9-31ae-ad82-4a37b2947ff0,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Kenya524 Ledner144,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
672ac414-e197-3442-9f62-ff3f839f76ba,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Ramon749 Koelpin146,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
efb516fb-8d10-38c9-be9e-5351728f2073,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Chi716 Krajcik437,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
9211f2c7-c9f3-3fc2-819b-208860deccd8,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Mandie666 Franecki195,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
f290d8ee-7e79-3b24-b2cb-77d091a43911,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Charisse42 Christiansen251,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
971caf8f-fc5e-3e88-a1c8-83180002e15f,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Lucien408 Witting912,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
9349d5c6-2bf4-3077-85dd-f9fbe9fc817d,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Jeanne553 Considine820,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
fcc70151-8fdd-3437-af4c-fe123bfb4251,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Greg949 Cassin499,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
068c8142-c22a-3068-9bf6-0eaa8f45ce67,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Roscoe437 Boyle917,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
91162f01-895e-357d-93b7-67793e1f90ac,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,David908 Parisian75,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
3c1a2d75-85b9-3048-89a0-9ff4917d3216,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Millicent213 Walter473,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
ae01483b-8cc1-3caa-9e25-864bf1494b23,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Isabela97 Ocasio180,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
54bc633b-e7e7-30c1-b25b-d4190d0b9c00,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Stevie682 Douglas31,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
e10fc794-19e8-3821-b41b-b88d84e4548c,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Hans694 Rempel203,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
3c369366-ac68-3314-b79b-e1b4e6b47d0c,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Romeo514 Padberg411,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
5bd93e52-2e2c-39f3-a232-d96ddb66661b,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Theodore876 Howell947,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
1a5f2475-56d6-3831-a416-135c1532d81c,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Loris321 Hahn503,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
e14dc075-9519-396d-adf5-5e508e2e65a5,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Ka422 Smitham825,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
0e25d8d2-0f9b-3d96-a6a8-1ad45321ec1e,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Larry532 Friesen796,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
d2a5e344-af3c-324a-b764-f55a84b4f2a6,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Victoria535 Cole117,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
b1c9e52b-d515-3aaf-8727-206f5fa7bee1,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Lou594 Gutkowski940,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
a10bbd3f-d843-3179-a940-3823c4a78450,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Sammie902 Gusikowski974,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
6730dd82-d47c-33d0-b1c3-e65608347edf,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Whitney250 King743,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
4bd2daef-fd18-306e-bb97-861d4ee162af,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Christeen33 Stanton715,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
b8a0e435-d329-3ecc-bf19-27c4efcc0ac7,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Leroy603 Cronin387,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
e92e3fbe-b41e-3bdf-8c1f-e17d00a89f6b,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Raisa16 Walter473,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
0de26df0-d7dd-3eed-b0e3-cb4c64fb081f,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Granville802 Boyle917,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
58c3950f-12a5-3bc3-9344-8cd08a99e231,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Willette878 Jacobson885,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
b7d7b66d-5787-343e-96c0-3b7955f85f50,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,John539 Bailey598,M,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
dd9e724c-16c4-3b78-b995-d88cf7535a23,e5e3b33e-c774-3b62-8dfa-6620c51e9d27,Evelin941 Padberg411,F,PHYSICIAN ASSISTANT,271 CAREW ST,SPRINGFIELD,MA,01104-2398,42.115454,-72.539978,0
